width,height,aspect_ratio,r_mean,r_std,r_hist_00,r_hist_01,r_hist_02,r_hist_03,r_hist_04,r_hist_05,r_hist_06,r_hist_07,g_mean,g_std,g_hist_00,g_hist_01,g_hist_02,g_hist_03,g_hist_04,g_hist_05,g_hist_06,g_hist_07,b_mean,b_std,b_hist_00,b_hist_01,b_hist_02,b_hist_03,b_hist_04,b_hist_05,b_hist_06,b_hist_07,brightness_mean,brightness_std,image_id,file_name,category,resolved_path
650,650,1.0,0.3056851327419281,0.1904911994934082,1.19091796875,2.96875,1.09716796875,1.12841796875,0.958984375,0.56787109375,0.08740234375,0.00048828125,0.2499784678220749,0.15984520316123962,2.1865234375,2.5126953125,1.3701171875,1.1640625,0.62158203125,0.1171875,0.02783203125,0.0,0.202274352312088,0.13770633935928345,3.17236328125,2.30078125,1.46923828125,0.80322265625,0.16064453125,0.080078125,0.013671875,0.0,0.25264599919319153,0.1694677770137787,img_0068,img_0068.jpg,cat,..\..\data\raw\images\img_0068.jpg
650,650,1.0,0.18509379029273987,0.1684247851371765,3.8203125,1.93212890625,1.0380859375,0.6171875,0.4423828125,0.1455078125,0.00439453125,0.0,0.1921374797821045,0.15128004550933838,3.33154296875,2.36572265625,1.23779296875,0.63037109375,0.3369140625,0.09521484375,0.00244140625,0.0,0.17363497614860535,0.14766925573349,3.8076171875,2.234375,1.0546875,0.5478515625,0.26416015625,0.0888671875,0.00244140625,0.0,0.1836220771074295,0.15624040365219116,img_0069,img_0069.jpg,cat,..\..\data\raw\images\img_0069.jpg
650,650,1.0,0.2573859989643097,0.19459526240825653,2.7607421875,1.470703125,1.32275390625,1.58740234375,0.5361328125,0.21337890625,0.09765625,0.01123046875,0.2573859989643097,0.19459526240825653,2.7607421875,1.470703125,1.32275390625,1.58740234375,0.5361328125,0.21337890625,0.09765625,0.01123046875,0.2573859989643097,0.19459526240825653,2.7607421875,1.470703125,1.32275390625,1.58740234375,0.5361328125,0.21337890625,0.09765625,0.01123046875,0.2573859989643097,0.19459526240825653,img_0070,img_0070.jpg,cat,..\..\data\raw\images\img_0070.jpg
650,650,1.0,0.5831392407417297,0.2224389612674713,0.1962890625,0.61279296875,0.9736328125,0.95263671875,1.076171875,1.55859375,2.48291015625,0.14697265625,0.5831392407417297,0.2224389612674713,0.1962890625,0.61279296875,0.9736328125,0.95263671875,1.076171875,1.55859375,2.48291015625,0.14697265625,0.5831392407417297,0.2224389612674713,0.1962890625,0.61279296875,0.9736328125,0.95263671875,1.076171875,1.55859375,2.48291015625,0.14697265625,0.5831392407417297,0.22243894636631012,img_0071,img_0071.jpg,cat,..\..\data\raw\images\img_0071.jpg
650,650,1.0,0.47193676233291626,0.2379211038351059,0.42626953125,1.16357421875,1.64599609375,1.33642578125,1.08984375,1.0517578125,0.83203125,0.4541015625,0.5381994247436523,0.21956798434257507,0.24169921875,0.55908203125,1.0478515625,1.74462890625,1.65771484375,1.185546875,0.9404296875,0.623046875,0.38732147216796875,0.28957074880599976,1.99462890625,1.263671875,1.01220703125,0.8701171875,0.83984375,0.859375,0.61767578125,0.54248046875,0.46581920981407166,0.25826728343963623,img_0072,img_0072.jpg,cat,..\..\data\raw\images\img_0072.jpg
650,650,1.0,0.35480839014053345,0.14243222773075104,0.35546875,1.4169921875,2.94384765625,2.1494140625,0.79736328125,0.26806640625,0.05859375,0.01025390625,0.46929502487182617,0.17239998281002045,0.14892578125,0.7802734375,1.40087890625,2.16259765625,2.04443359375,1.06982421875,0.31494140625,0.078125,0.377321720123291,0.17890407145023346,0.3408203125,1.63720703125,2.50146484375,1.822265625,0.921875,0.4140625,0.25,0.1123046875,0.40047505497932434,0.17260077595710754,img_0073,img_0073.jpg,cat,..\..\data\raw\images\img_0073.jpg
650,650,1.0,0.44618159532546997,0.201752170920372,0.1015625,1.095703125,2.404296875,1.6689453125,1.06884765625,0.83984375,0.5615234375,0.25927734375,0.4773997664451599,0.1781466156244278,0.04736328125,0.57373046875,1.8037109375,2.4775390625,1.50537109375,0.86083984375,0.52490234375,0.20654296875,0.42988017201423645,0.1796674132347107,0.1025390625,1.04345703125,2.3720703125,2.06591796875,1.17626953125,0.7197265625,0.39501953125,0.125,0.45115384459495544,0.18787111341953278,img_0074,img_0074.jpg,cat,..\..\data\raw\images\img_0074.jpg
1024,679,1.508100147275405,0.3590451776981354,0.18452081084251404,0.828125,1.783203125,1.75244140625,1.6005859375,1.4169921875,0.48681640625,0.1318359375,0.0,0.3590451776981354,0.18452081084251404,0.828125,1.783203125,1.75244140625,1.6005859375,1.4169921875,0.48681640625,0.1318359375,0.0,0.3590451776981354,0.18452081084251404,0.828125,1.783203125,1.75244140625,1.6005859375,1.4169921875,0.48681640625,0.1318359375,0.0,0.3590451776981354,0.18452082574367523,img_0075,img_0075.jpg,cat,..\..\data\raw\images\img_0075.jpg
1024,1024,1.0,0.14670626819133759,0.1688442975282669,4.60009765625,1.63330078125,0.96533203125,0.400390625,0.2001953125,0.138671875,0.0556640625,0.00634765625,0.14644776284694672,0.168599933385849,4.60107421875,1.63671875,0.9677734375,0.39501953125,0.19873046875,0.138671875,0.0556640625,0.00634765625,0.14391301572322845,0.16825729608535767,4.66845703125,1.61669921875,0.9365234375,0.38037109375,0.19775390625,0.13818359375,0.0556640625,0.00634765625,0.1456890106201172,0.1685720533132553,img_0076,img_0076.jpg,cat,..\..\data\raw\images\img_0076.jpg
720,720,1.0,0.30349382758140564,0.31323447823524475,3.92919921875,0.83837890625,0.44384765625,0.4638671875,0.595703125,0.560546875,0.607421875,0.56103515625,0.2356792390346527,0.2731429636478424,4.6015625,0.57666015625,0.55810546875,0.60302734375,0.40625,0.6162109375,0.5869140625,0.05126953125,0.17937827110290527,0.23205479979515076,4.9130859375,0.7421875,0.69482421875,0.39697265625,0.6259765625,0.48779296875,0.13916015625,0.0,0.23951713740825653,0.2794618308544159,img_0077,img_0077.jpg,cat,..\..\data\raw\images\img_0077.jpg
1024,683,1.499267935578331,0.5223501324653625,0.28407034277915955,0.4052734375,1.3046875,1.32373046875,1.18896484375,0.90625,0.642578125,0.81298828125,1.41552734375,0.4659644067287445,0.2804740071296692,0.69482421875,1.6796875,1.23193359375,1.1455078125,0.779296875,0.724609375,0.86767578125,0.87646484375,0.39983367919921875,0.26860201358795166,1.2080078125,1.7568359375,1.37744140625,1.00537109375,0.8134765625,0.73486328125,0.61083984375,0.4931640625,0.46271610260009766,0.2822703421115875,img_0078,img_0078.jpg,cat,..\..\data\raw\images\img_0078.jpg
768,1024,1.3333333333333333,0.5081110000610352,0.27631306648254395,0.92724609375,1.1435546875,0.8271484375,0.4638671875,0.587890625,2.87109375,0.64990234375,0.529296875,0.4126666188240051,0.26458510756492615,1.4365234375,1.48046875,0.95166015625,0.646484375,1.37109375,1.294921875,0.6484375,0.17041015625,0.43097472190856934,0.2608069181442261,1.10400390625,1.64404296875,0.97802734375,0.58251953125,1.38671875,1.2705078125,0.85595703125,0.17822265625,0.45058414340019226,0.2704971134662628,img_0079,img_0079.jpg,cat,..\..\data\raw\images\img_0079.jpg
612,612,1.0,0.47919946908950806,0.16816672682762146,0.115234375,0.84326171875,1.24853515625,1.8505859375,2.1298828125,1.63525390625,0.17724609375,0.0,0.43877196311950684,0.14001545310020447,0.15283203125,0.662109375,1.6904296875,2.62841796875,2.14501953125,0.72119140625,0.0,0.0,0.3982173204421997,0.13223299384117126,0.0751953125,1.14697265625,2.33740234375,2.4443359375,1.68994140625,0.30615234375,0.0,0.0,0.43872955441474915,0.1512712687253952,img_0080,img_0080.jpg,cat,..\..\data\raw\images\img_0080.jpg
1024,360,2.8444444444444446,0.5120937824249268,0.2990140914916992,1.59716796875,0.5380859375,0.462890625,0.7392578125,0.693359375,1.37744140625,2.4853515625,0.1064453125,0.504916787147522,0.29451271891593933,1.53369140625,0.56689453125,0.50830078125,0.80517578125,0.90283203125,1.2666015625,2.27099609375,0.1455078125,0.5426492094993591,0.27898073196411133,1.1474609375,0.50634765625,0.56591796875,0.80712890625,0.9091796875,1.349609375,2.529296875,0.18505859375,0.5198866724967957,0.291422039270401,img_0081,img_0081.jpg,cat,..\..\data\raw\images\img_0081.jpg
1024,781,1.3111395646606914,0.2932935357093811,0.23292583227157593,1.591796875,2.8671875,1.8798828125,0.57373046875,0.25439453125,0.18701171875,0.16259765625,0.4833984375,0.28950124979019165,0.23463834822177887,1.6845703125,2.81787109375,1.96484375,0.46630859375,0.22900390625,0.1640625,0.17431640625,0.4990234375,0.27363425493240356,0.23468932509422302,1.86669921875,3.21435546875,1.49072265625,0.45458984375,0.2001953125,0.14794921875,0.123046875,0.50244140625,0.28547635674476624,0.23424078524112701,img_0082,img_0082.jpg,cat,..\..\data\raw\images\img_0082.jpg
1024,717,1.4281729428172942,0.34227126836776733,0.15133237838745117,0.1376953125,2.48388671875,2.34228515625,1.8046875,0.88916015625,0.21875,0.0986328125,0.02490234375,0.2588517665863037,0.12719422578811646,0.79736328125,3.74072265625,1.9111328125,1.1787109375,0.29345703125,0.0634765625,0.01220703125,0.0029296875,0.16602256894111633,0.12991361320018768,3.90478515625,2.3212890625,1.17041015625,0.43408203125,0.10009765625,0.04736328125,0.02197265625,0.0,0.2557152211666107,0.1543847620487213,img_0083,img_0083.jpg,cat,..\..\data\raw\images\img_0083.jpg
1024,683,1.499267935578331,0.6640647053718567,0.1570284068584442,0.0,0.00146484375,0.0830078125,1.23583984375,2.248046875,1.9990234375,1.44677734375,0.98583984375,0.6003252267837524,0.17226411402225494,0.00146484375,0.04931640625,0.59765625,1.943359375,2.01318359375,1.73876953125,1.06494140625,0.59130859375,0.5038557648658752,0.20013444125652313,0.09765625,0.55615234375,1.7265625,1.8154296875,1.65185546875,1.17724609375,0.54833984375,0.4267578125,0.5894152522087097,0.18920767307281494,img_0084,img_0084.jpg,cat,..\..\data\raw\images\img_0084.jpg
1024,683,1.499267935578331,0.6058706045150757,0.29896289110183716,1.15771484375,0.4267578125,0.2763671875,0.33447265625,0.88916015625,1.158203125,2.9814453125,0.77587890625,0.5942356586456299,0.29607826471328735,1.18359375,0.43310546875,0.28173828125,0.375,0.93994140625,1.1943359375,3.255859375,0.33642578125,0.5848255157470703,0.2942785620689392,1.2080078125,0.43798828125,0.287109375,0.42138671875,0.98583984375,1.2158203125,3.228515625,0.21533203125,0.5949772596359253,0.29657113552093506,img_0085,img_0085.jpg,cat,..\..\data\raw\images\img_0085.jpg
1024,768,1.3333333333333333,0.5719195604324341,0.34070929884910583,1.04248046875,1.19580078125,0.677734375,0.57666015625,0.56689453125,0.67529296875,0.8544921875,2.41064453125,0.5468472838401794,0.3524695932865143,1.63427734375,0.82177734375,0.544921875,0.59619140625,0.6142578125,0.69873046875,0.849609375,2.240234375,0.5313884019851685,0.3341839015483856,1.34521484375,1.16259765625,0.7080078125,0.59033203125,0.59033203125,0.6416015625,0.9267578125,2.03515625,0.550051748752594,0.34294477105140686,img_0086,img_0086.jpg,cat,..\..\data\raw\images\img_0086.jpg
1023,528,1.9375,0.3851878345012665,0.24494552612304688,1.37841796875,1.580078125,1.3818359375,1.025390625,0.84521484375,0.87353515625,0.83935546875,0.076171875,0.40990591049194336,0.24572081863880157,1.47509765625,1.115234375,0.9814453125,1.11376953125,1.5087890625,1.14404296875,0.51806640625,0.1435546875,0.3929034471511841,0.26664796471595764,1.94921875,0.7451171875,0.9462890625,1.11083984375,1.52392578125,0.955078125,0.56884765625,0.20068359375,0.39599907398223877,0.25284913182258606,img_0087,img_0087.jpg,cat,..\..\data\raw\images\img_0087.jpg
8900,5600,1.5892857142857142,0.19109894335269928,0.20701658725738525,4.46728515625,1.40576171875,0.63623046875,0.490234375,0.46630859375,0.4111328125,0.12255859375,0.00048828125,0.11790292710065842,0.17286938428878784,6.162109375,0.49169921875,0.3642578125,0.39794921875,0.400390625,0.1767578125,0.0068359375,0.0,0.1282741278409958,0.18381758034229279,5.9111328125,0.66796875,0.3583984375,0.3720703125,0.42822265625,0.2353515625,0.02685546875,0.0,0.14575867354869843,0.19119447469711304,img_0088,img_0088.jpg,cat,..\..\data\raw\images\img_0088.jpg
1024,768,1.3333333333333333,0.3568694591522217,0.20564977824687958,1.5380859375,1.7607421875,0.62353515625,0.81640625,2.953125,0.30810546875,0.0,0.0,0.31562238931655884,0.19859731197357178,2.33544921875,1.2919921875,0.578125,1.60400390625,2.10498046875,0.08544921875,0.0,0.0,0.26224485039711,0.1928226202726364,3.18359375,0.70263671875,0.83935546875,2.4208984375,0.841796875,0.01171875,0.0,0.0,0.3115788996219635,0.2028256356716156,img_0089,img_0089.jpg,cat,..\..\data\raw\images\img_0089.jpg
650,650,1.0,0.4863946735858917,0.25704437494277954,1.0986328125,0.72705078125,0.61767578125,1.42333984375,1.92138671875,0.8916015625,0.54931640625,0.77099609375,0.29059725999832153,0.16554082930088043,1.50244140625,1.693359375,2.607421875,1.52685546875,0.3583984375,0.1748046875,0.099609375,0.037109375,0.22129769623279572,0.12148693203926086,1.12744140625,4.55029296875,1.5751953125,0.40283203125,0.19140625,0.13720703125,0.01513671875,0.00048828125,0.3327632248401642,0.2206353098154068,img_0090,img_0090.jpg,hat,..\..\data\raw\images\img_0090.jpg
650,650,1.0,0.781152606010437,0.2662290334701538,0.3828125,0.40087890625,0.26220703125,0.23974609375,0.34912109375,0.38623046875,1.021484375,4.95751953125,0.7876084446907043,0.2476670891046524,0.009765625,0.57666015625,0.45556640625,0.30322265625,0.30224609375,0.40478515625,1.07177734375,4.8759765625,0.7848470211029053,0.2640404999256134,0.0205078125,0.73681640625,0.392578125,0.27392578125,0.2802734375,0.36865234375,0.8681640625,5.05908203125,0.7845360636711121,0.25945791602134705,img_0091,img_0091.jpg,hat,..\..\data\raw\images\img_0091.jpg
650,650,1.0,0.2252022624015808,0.20376944541931152,4.66650390625,0.65185546875,0.251953125,1.15771484375,1.15673828125,0.04541015625,0.033203125,0.03662109375,0.22185155749320984,0.20996533334255219,4.90087890625,0.4970703125,0.1865234375,0.9833984375,1.32861328125,0.037109375,0.03271484375,0.03369140625,0.21375302970409393,0.1815928816795349,4.3798828125,1.041015625,0.2666015625,1.6376953125,0.595703125,0.03369140625,0.0244140625,0.02099609375,0.22026894986629486,0.1988740712404251,img_0092,img_0092.jpg,hat,..\..\data\raw\images\img_0092.jpg
650,650,1.0,0.7036044597625732,0.28319045901298523,0.111328125,0.56396484375,0.80712890625,0.7197265625,0.74658203125,0.77392578125,1.53515625,2.7421875,0.6403902173042297,0.3100768029689789,0.36083984375,0.6552734375,1.0224609375,0.95263671875,0.85888671875,0.85009765625,0.65185546875,2.64794921875,0.6247575283050537,0.31216052174568176,0.28759765625,0.80908203125,1.1064453125,1.03759765625,0.91455078125,0.814453125,0.3857421875,2.64453125,0.6562506556510925,0.3040144741535187,img_0093,img_0093.jpg,hat,..\..\data\raw\images\img_0093.jpg
650,650,1.0,0.4931030571460724,0.2601587772369385,0.87060546875,0.47802734375,1.01025390625,2.55078125,0.75390625,0.75634765625,0.59912109375,0.98095703125,0.4501299560070038,0.26430895924568176,0.8125,0.76171875,2.32568359375,1.4287109375,0.638671875,0.6806640625,0.392578125,0.95947265625,0.4524696469306946,0.2626194953918457,0.6015625,1.00390625,2.3525390625,1.37158203125,0.68896484375,0.6630859375,0.33447265625,0.98388671875,0.46523424983024597,0.2631087005138397,img_0094,img_0094.jpg,hat,..\..\data\raw\images\img_0094.jpg
650,650,1.0,0.6849312782287598,0.22997868061065674,0.20947265625,0.158203125,0.349609375,0.908203125,1.64794921875,1.361328125,0.72802734375,2.63720703125,0.668379008769989,0.2536410987377167,0.212890625,0.21826171875,0.4814453125,1.33203125,1.4638671875,1.10009765625,0.52880859375,2.66259765625,0.694958508014679,0.25293397903442383,0.14697265625,0.22412109375,0.45751953125,1.041015625,1.55224609375,1.15478515625,0.69287109375,2.73046875,0.682756245136261,0.24600809812545776,img_0095,img_0095.jpg,hat,..\..\data\raw\images\img_0095.jpg
650,650,1.0,0.24163556098937988,0.1676255613565445,2.69384765625,1.85595703125,1.80224609375,0.91552734375,0.564453125,0.10791015625,0.05029296875,0.009765625,0.26170894503593445,0.12289556860923767,0.94677734375,2.982421875,2.4140625,1.4541015625,0.15234375,0.0361328125,0.01220703125,0.001953125,0.20195195078849792,0.073696069419384,0.60546875,5.43896484375,1.80322265625,0.1005859375,0.04296875,0.0078125,0.0009765625,0.0,0.23509882390499115,0.12972059845924377,img_0096,img_0096.jpg,hat,..\..\data\raw\images\img_0096.jpg
650,650,1.0,0.7323768734931946,0.22840256989002228,0.1123046875,0.22802734375,0.34375,0.6435546875,1.20751953125,1.10791015625,1.11279296875,3.244140625,0.7123982906341553,0.24630816280841827,0.10595703125,0.34521484375,0.51953125,0.71533203125,1.15234375,0.99462890625,0.947265625,3.2197265625,0.7301075458526611,0.24360717833042145,0.03955078125,0.29833984375,0.548828125,0.73095703125,1.08935546875,0.98876953125,0.93408203125,3.3701171875,0.72496098279953,0.2397354245185852,img_0097,img_0097.jpg,hat,..\..\data\raw\images\img_0097.jpg
650,650,1.0,0.6771577596664429,0.33687809109687805,0.607421875,0.54833984375,0.8369140625,0.994140625,0.59619140625,0.3505859375,0.31982421875,3.74658203125,0.660524845123291,0.35086023807525635,0.64013671875,0.74365234375,1.0361328125,0.71435546875,0.53759765625,0.296875,0.2861328125,3.7451171875,0.6737345457077026,0.3460015654563904,0.53662109375,0.75927734375,1.06494140625,0.67236328125,0.45947265625,0.36328125,0.28369140625,3.8603515625,0.6704723834991455,0.3447033166885376,img_0098,img_0098.jpg,hat,..\..\data\raw\images\img_0098.jpg
650,650,1.0,0.06183244287967682,0.07071258872747421,6.578125,1.24365234375,0.1630859375,0.00732421875,0.00390625,0.0,0.0029296875,0.0009765625,0.06183244287967682,0.07071258872747421,6.578125,1.24365234375,0.1630859375,0.00732421875,0.00390625,0.0,0.0029296875,0.0009765625,0.06183244287967682,0.07071258872747421,6.578125,1.24365234375,0.1630859375,0.00732421875,0.00390625,0.0,0.0029296875,0.0009765625,0.06183244660496712,0.07071258872747421,img_0099,img_0099.jpg,hat,..\..\data\raw\images\img_0099.jpg
650,650,1.0,0.22469699382781982,0.16465212404727936,3.38427734375,1.26611328125,1.69482421875,1.11962890625,0.4560546875,0.04638671875,0.02734375,0.00537109375,0.2621627748012543,0.13935987651348114,1.3828125,2.9453125,1.5205078125,1.76904296875,0.3505859375,0.0234375,0.00634765625,0.001953125,0.1977572739124298,0.06963744759559631,0.787109375,5.3515625,1.76171875,0.07666015625,0.0166015625,0.00537109375,0.0009765625,0.0,0.22820568084716797,0.13350826501846313,img_0100,img_0100.jpg,hat,..\..\data\raw\images\img_0100.jpg
650,650,1.0,0.45349937677383423,0.22610653936862946,0.4462890625,1.4794921875,1.17236328125,1.5380859375,1.4365234375,1.00634765625,0.658203125,0.2626953125,0.4294845163822174,0.1854018270969391,0.32568359375,0.84375,1.9833984375,2.54833984375,1.09033203125,0.66552734375,0.3857421875,0.1572265625,0.3316818177700043,0.19253090023994446,0.79443359375,1.95361328125,2.68994140625,1.47509765625,0.580078125,0.15771484375,0.056640625,0.29248046875,0.4048886001110077,0.20888063311576843,img_0101,img_0101.jpg,hat,..\..\data\raw\images\img_0101.jpg
650,650,1.0,0.19785134494304657,0.21830299496650696,4.5751953125,1.54931640625,0.509765625,0.392578125,0.32958984375,0.26171875,0.27001953125,0.11181640625,0.17072778940200806,0.1124955266714096,4.13134765625,2.68359375,0.58154296875,0.32275390625,0.23046875,0.04736328125,0.0029296875,0.0,0.15610329806804657,0.06811746954917908,3.05126953125,4.13671875,0.6416015625,0.154296875,0.01611328125,0.0,0.0,0.0,0.17489413917064667,0.1481541097164154,img_0102,img_0102.jpg,hat,..\..\data\raw\images\img_0102.jpg
650,650,1.0,0.6448237895965576,0.21688926219940186,0.06298828125,0.4150390625,0.7333984375,0.92529296875,0.97705078125,1.423828125,2.837890625,0.62451171875,0.6013458967208862,0.23698057234287262,0.16552734375,0.677734375,0.9287109375,0.96875,0.896484375,1.3505859375,2.599609375,0.41259765625,0.5697404742240906,0.24374207854270935,0.26171875,0.8642578125,1.009765625,0.943359375,0.89990234375,1.3740234375,2.3525390625,0.29443359375,0.6053033471107483,0.23484264314174652,img_0103,img_0103.jpg,hat,..\..\data\raw\images\img_0103.jpg
650,650,1.0,0.47699740529060364,0.2051975131034851,0.775390625,0.49853515625,0.91162109375,1.408203125,1.701171875,2.4970703125,0.19140625,0.0166015625,0.47917360067367554,0.20049184560775757,0.75,0.5224609375,0.88134765625,1.416015625,1.798828125,2.416015625,0.1982421875,0.01708984375,0.5111366510391235,0.21755611896514893,0.75,0.44091796875,0.7333984375,1.1748046875,1.4951171875,2.91357421875,0.357421875,0.134765625,0.4891025722026825,0.2084580659866333,img_0104,img_0104.jpg,hat,..\..\data\raw\images\img_0104.jpg
756,1024,1.3544973544973544,0.24411813914775848,0.14141802489757538,1.0849609375,4.0849609375,1.50439453125,0.70556640625,0.4326171875,0.1826171875,0.0048828125,0.0,0.1989569067955017,0.09978567808866501,1.57421875,4.3955078125,1.5458984375,0.39306640625,0.07080078125,0.0205078125,0.0,0.0,0.1341772973537445,0.09148060530424118,4.7958984375,2.373046875,0.53662109375,0.25537109375,0.03515625,0.00390625,0.0,0.0,0.1924174576997757,0.12169988453388214,img_0105,img_0105.jpg,hat,..\..\data\raw\images\img_0105.jpg
768,1024,1.3333333333333333,0.4237721562385559,0.27822771668434143,1.43017578125,1.51513671875,0.76611328125,0.818359375,1.31689453125,1.10986328125,0.552734375,0.49072265625,0.3652336597442627,0.23549692332744598,1.18212890625,1.73828125,1.83740234375,1.2548828125,0.70849609375,0.62158203125,0.34521484375,0.31201171875,0.2529263496398926,0.2616804242134094,3.4892578125,1.5654296875,0.87744140625,0.59619140625,0.5009765625,0.40185546875,0.26123046875,0.3076171875,0.34731075167655945,0.26859021186828613,img_0106,img_0106.jpg,hat,..\..\data\raw\images\img_0106.jpg
768,1024,1.3333333333333333,0.5720248222351074,0.21824195981025696,0.2431640625,0.48583984375,0.92529296875,0.87548828125,2.14453125,1.88134765625,0.779296875,0.6650390625,0.3921257555484772,0.22986993193626404,0.61669921875,1.7099609375,2.03076171875,1.58837890625,0.9404296875,0.38623046875,0.26416015625,0.46337890625,0.26811811327934265,0.2554900646209717,2.68408203125,1.8427734375,1.41650390625,0.92724609375,0.31884765625,0.1806640625,0.22509765625,0.40478515625,0.41075626015663147,0.26611101627349854,img_0107,img_0107.jpg,hat,..\..\data\raw\images\img_0107.jpg
2736,3648,1.3333333333333333,0.5738304853439331,0.26697805523872375,0.73828125,0.80029296875,0.51220703125,0.71826171875,0.61962890625,1.7333984375,2.4609375,0.4169921875,0.6106426119804382,0.3003017008304596,0.0244140625,1.51806640625,1.24560546875,0.5966796875,0.2451171875,0.2353515625,0.98583984375,3.14892578125,0.6454561352729797,0.3427751958370209,0.26025390625,1.49951171875,0.853515625,0.62255859375,0.41064453125,0.3349609375,0.12841796875,3.89013671875,0.6099764704704285,0.30633261799812317,img_0108,img_0108.jpg,hat,..\..\data\raw\images\img_0108.jpg
768,1024,1.3333333333333333,0.5356065034866333,0.29823386669158936,0.32275390625,1.974609375,0.78955078125,0.5166015625,0.73388671875,1.19580078125,1.12890625,1.337890625,0.36515969038009644,0.22436413168907166,0.591796875,2.44970703125,1.8095703125,1.31787109375,0.86669921875,0.38720703125,0.13134765625,0.44580078125,0.24882502853870392,0.2524538040161133,3.0693359375,2.6591796875,0.5556640625,0.45703125,0.44140625,0.224609375,0.14453125,0.4482421875,0.3831970691680908,0.28555527329444885,img_0109,img_0109.jpg,hat,..\..\data\raw\images\img_0109.jpg
1024,683,1.499267935578331,0.4736335575580597,0.24313238263130188,0.96728515625,0.72119140625,0.89111328125,1.4873046875,1.8701171875,1.10498046875,0.4912109375,0.466796875,0.38765251636505127,0.2664501965045929,1.0517578125,1.65234375,2.32080078125,1.0380859375,0.3857421875,0.365234375,0.39013671875,0.7958984375,0.2917020916938782,0.2877586781978607,2.96484375,1.90576171875,0.92578125,0.560546875,0.3046875,0.421875,0.32275390625,0.59375,0.38432934880256653,0.27657440304756165,img_0110,img_0110.jpg,hat,..\..\data\raw\images\img_0110.jpg
683,1024,1.499267935578331,0.3932105302810669,0.26040974259376526,1.36083984375,1.17333984375,1.7001953125,1.27734375,0.88330078125,0.6767578125,0.47705078125,0.451171875,0.4396175742149353,0.27035295963287354,1.32958984375,0.962890625,1.15380859375,1.08154296875,1.27978515625,0.98095703125,0.791015625,0.42041015625,0.4720901846885681,0.36098021268844604,2.02978515625,1.013671875,0.7333984375,0.4970703125,0.5068359375,0.58056640625,1.08154296875,1.55712890625,0.43497276306152344,0.30240923166275024,img_0111,img_0111.jpg,hat,..\..\data\raw\images\img_0111.jpg
768,1024,1.3333333333333333,0.504128098487854,0.24814213812351227,0.494140625,0.58984375,1.5673828125,1.7275390625,1.56591796875,0.529296875,0.51953125,1.00634765625,0.4595698416233063,0.17775870859622955,0.0546875,0.73388671875,2.13134765625,2.04931640625,1.63818359375,0.8193359375,0.4052734375,0.16796875,0.3049752116203308,0.23485173285007477,1.90478515625,1.89599609375,2.20654296875,0.60888671875,0.42919921875,0.318359375,0.2919921875,0.34423828125,0.4228910505771637,0.23817147314548492,img_0112,img_0112.jpg,hat,..\..\data\raw\images\img_0112.jpg
652,1024,1.5705521472392638,0.5933821201324463,0.2789161801338196,0.39990234375,0.685546875,1.080078125,0.92529296875,1.046875,1.01708984375,1.2060546875,1.63916015625,0.5747400522232056,0.22035212814807892,0.1103515625,0.7568359375,0.77734375,1.080078125,1.63818359375,1.76171875,1.232421875,0.64306640625,0.5098640322685242,0.3231484293937683,0.75732421875,1.7392578125,1.1474609375,0.67919921875,0.5830078125,0.5078125,0.7734375,1.8125,0.5593287348747253,0.2796534299850464,img_0113,img_0113.jpg,hat,..\..\data\raw\images\img_0113.jpg
1024,683,1.499267935578331,0.558904230594635,0.2831835448741913,0.357421875,1.27294921875,0.875,0.77880859375,1.1142578125,1.0947265625,1.34130859375,1.16552734375,0.5306128859519958,0.24518589675426483,0.1279296875,0.80419921875,1.70458984375,1.4248046875,1.16552734375,1.0146484375,0.7587890625,0.99951171875,0.44988033175468445,0.3075231611728668,1.42578125,1.26708984375,1.13525390625,0.822265625,0.72021484375,1.02880859375,0.58203125,1.0185546875,0.5131325125694275,0.28359654545783997,img_0114,img_0114.jpg,hat,..\..\data\raw\images\img_0114.jpg
1024,683,1.499267935578331,0.4404454827308655,0.23732124269008636,0.9169921875,1.1357421875,1.09521484375,1.58056640625,1.57958984375,0.8818359375,0.43896484375,0.37109375,0.4338805079460144,0.19859562814235687,0.095703125,1.53466796875,1.77587890625,1.904296875,1.3984375,0.71923828125,0.3115234375,0.26025390625,0.3885715901851654,0.23633317649364471,1.04541015625,1.7529296875,1.34228515625,1.45703125,1.1572265625,0.56982421875,0.3017578125,0.37353515625,0.42096588015556335,0.22598716616630554,img_0115,img_0115.jpg,hat,..\..\data\raw\images\img_0115.jpg
683,1024,1.499267935578331,0.5727512836456299,0.2870575487613678,0.541015625,1.19482421875,0.7119140625,0.5712890625,0.72412109375,1.158203125,2.12060546875,0.97802734375,0.384363055229187,0.22497591376304626,0.88525390625,1.71435546875,1.7939453125,1.30078125,0.982421875,0.7265625,0.32861328125,0.26806640625,0.3164072036743164,0.2702222168445587,2.9697265625,1.11328125,0.86328125,0.88427734375,0.90625,0.46630859375,0.56787109375,0.22900390625,0.4245072305202484,0.2836134135723114,img_0116,img_0116.jpg,hat,..\..\data\raw\images\img_0116.jpg
